sale_price,year_sold,year_built,lot_area,basement_area,living_area,full_bath,half_bath,bedroom,garage_cars,garage_area,ac,zoning,neighborhood,quality,condition
219000,2007,1937,12888,1005,2267,1,1,3,2,498,Y,Residential_Low_Density,nb_17,good,good
200500,2007,1946,18030,1598,3086,3,0,3,0,0,Y,Residential_Low_Density,nb_16,average,average
158450,2007,1964,11235,1420,1452,1,0,2,2,572,Y,Residential_Low_Density,nb_17,average,average
118500,2007,1961,7943,1029,1029,1,0,3,1,261,Y,Residential_Low_Density,nb_17,average,average
165000,2007,1964,14149,980,1020,2,0,3,2,528,Y,Residential_Low_Density,nb_17,average,good
123000,2007,1966,11677,1040,1040,1,0,3,1,264,Y,Residential_Low_Density,nb_17,average,average
129000,2007,1966,8400,814,913,1,0,3,1,240,Y,Residential_Low_Density,nb_17,average,average
125000,2007,1966,7094,894,894,1,0,3,1,384,Y,Residential_Low_Density,nb_17,average,average
119900,2007,1971,8425,768,868,1,0,2,2,576,Y,Residential_Low_Density,nb_17,average,average
115000,2007,1968,8665,876,897,1,0,3,1,264,Y,Residential_Low_Density,nb_17,average,average
134500,2007,1967,8398,943,943,1,0,2,2,528,Y,Residential_Low_Density,nb_17,average,average
129000,2007,1968,8724,894,894,1,0,3,2,450,Y,Residential_Low_Density,nb_17,average,average
143500,2007,1977,8197,660,1285,1,1,3,2,528,Y,Residential_Low_Density,nb_17,average,average
129000,2007,1966,8169,912,912,1,0,3,1,315,Y,Residential_Low_Density,nb_17,average,good
187000,2007,1956,14175,1240,1375,1,0,3,1,323,Y,Residential_Low_Density,nb_17,average,average
158000,2007,1920,16779,671,2654,3,0,4,2,638,Y,Residential_Low_Density,nb_17,average,average
112000,2007,1918,25339,816,1416,2,0,3,2,576,Y,Residential_Low_Density,nb_17,average,good
165250,2007,1940,6960,680,1302,1,1,2,1,224,Y,Residential_Low_Density,nb_17,good,good
150000,2007,1954,11375,967,1299,1,0,3,2,494,Y,Residential_Low_Density,nb_17,average,average
89500,2007,1945,9000,0,998,1,0,3,2,460,N,Residential_Low_Density,nb_17,average,good
302000,2007,1971,115149,1643,1824,2,0,2,2,739,Y,Residential_Low_Density,nb_16,good,average
216000,2007,1948,17541,409,1325,2,0,3,2,576,Y,Residential_Low_Density,nb_01,average,good
130000,2007,1953,22692,1073,1630,2,0,3,2,649,Y,Residential_Low_Density,nb_01,average,average
109900,2007,1946,17808,484,1242,1,0,2,1,336,N,Residential_Low_Density,nb_01,average,average
255000,2007,1954,12671,1288,2422,3,0,4,2,527,Y,Residential_Low_Density,nb_16,average,good
154000,2007,1954,10512,988,1626,1,1,3,1,332,Y,Residential_Low_Density,nb_01,average,average
118000,2007,1958,5400,864,864,1,0,3,1,399,Y,Residential_Low_Density,nb_11,average,average
80000,2007,1958,11515,0,943,1,0,3,1,308,N,Residential_Low_Density,nb_01,average,average
130000,2007,1984,3869,1038,1038,2,0,2,1,264,Y,Residential_Low_Density,nb_01,average,average
125000,2007,1951,9280,1342,1342,1,0,4,1,256,Y,Residential_Low_Density,nb_01,average,average
136500,2007,1951,11100,1080,1480,1,0,4,1,253,N,Residential_Low_Density,nb_01,average,average
96000,2007,1920,7550,951,1362,2,0,4,1,280,N,Residential_Low_Density,nb_01,average,average
120000,2007,1957,9060,0,1340,1,0,3,1,252,Y,Residential_Low_Density,nb_01,average,average
228500,2007,1984,23920,1105,1822,2,0,4,2,515,Y,Residential_Low_Density,nb_24,average,average
179900,2007,1990,10357,910,1442,2,0,3,2,719,Y,Residential_Low_Density,nb_24,good,average
225000,2007,1990,13474,700,2243,2,1,4,3,746,Y,Residential_Low_Density,nb_24,good,average
301000,2007,1986,10380,1502,2730,2,1,4,2,576,Y,Residential_Low_Density,nb_24,good,average
238000,2007,1991,13125,1104,2127,2,1,4,3,833,Y,Residential_Low_Density,nb_24,good,average
228500,2007,1989,11287,807,1982,2,1,3,2,575,Y,Residential_Low_Density,nb_24,good,average
220000,2007,1994,9317,779,1958,2,1,3,2,499,Y,Residential_Low_Density,nb_24,good,average
217000,2007,2005,11750,1546,1546,2,0,3,3,796,Y,Residential_Low_Density,nb_08,good,average
212999,2007,2006,8760,1489,1500,2,0,3,2,674,Y,Residential_Low_Density,nb_08,good,average
175900,2007,2005,7242,1270,1270,2,0,2,2,524,Y,Residential_Low_Density,nb_08,good,average
277000,2007,1988,14364,1157,2062,2,1,3,2,454,Y,Residential_Low_Density,nb_24,good,average
207000,2007,1988,8883,929,1873,2,1,3,2,619,Y,Residential_Low_Density,nb_24,good,average
277000,2007,1958,159000,1444,2144,2,0,4,2,389,Y,Residential_Low_Density,nb_16,average,good
240000,2007,1992,53107,1580,1953,2,1,3,2,501,Y,Residential_Low_Density,nb_16,average,average
187500,2007,1966,12205,832,2087,2,1,5,2,444,Y,Residential_Low_Density,nb_16,average,good
279000,2007,1976,20064,966,1743,0,1,0,2,529,Y,Residential_Low_Density,nb_16,good,average
126000,2007,1994,8775,990,990,1,0,3,1,299,Y,Residential_Low_Density,nb_08,average,average
177500,2007,1995,11249,1200,1200,2,0,3,2,521,Y,Residential_Low_Density,nb_08,average,average
175000,2007,1997,10021,635,1308,2,1,3,2,497,Y,Residential_Low_Density,nb_08,average,average
147900,2007,1996,16561,1097,1097,1,1,3,1,242,Y,Residential_Low_Density,nb_08,average,average
204750,2007,1997,9337,824,1786,2,1,3,2,684,Y,Residential_Low_Density,nb_08,average,average
235500,2007,1999,10820,988,1873,2,1,3,2,597,Y,Residential_Low_Density,nb_08,good,average
217000,2007,1998,12352,853,1753,2,1,3,2,534,Y,Residential_Low_Density,nb_08,good,average
190550,2007,2001,9543,845,1690,2,1,3,2,517,Y,Residential_Low_Density,nb_08,good,average
180000,2007,2003,11317,840,1668,2,1,3,2,500,Y,Residential_Low_Density,nb_08,good,average
153500,2007,1976,8660,1015,1025,2,0,3,2,370,Y,Residential_Low_Density,nb_08,average,average
160000,2007,1977,9720,995,1009,2,0,3,2,576,Y,Residential_Low_Density,nb_08,average,good
134900,2007,1977,8982,1040,1040,1,1,3,2,748,Y,Residential_Low_Density,nb_08,average,average
120000,2007,1975,9675,864,879,1,0,3,2,440,Y,Residential_Low_Density,nb_08,average,average
122000,2007,1975,10356,969,969,1,1,3,2,440,Y,Residential_Low_Density,nb_08,average,average
127000,2007,1972,7200,864,864,1,0,3,2,576,Y,Residential_Low_Density,nb_08,average,average
117000,2007,1972,7200,385,875,1,0,3,2,728,Y,Residential_Low_Density,nb_08,average,good
192000,2007,2002,8749,1459,1459,2,0,3,2,527,Y,Residential_Low_Density,nb_08,good,average
213000,2007,2003,8749,979,1932,2,1,3,2,610,Y,Residential_Low_Density,nb_08,good,average
200000,2007,2002,8158,860,1729,2,1,3,2,542,Y,Residential_Low_Density,nb_08,good,average
228000,2007,1994,11927,1556,1592,2,0,3,2,484,Y,Residential_Low_Density,nb_08,good,average
275000,2007,2001,12728,1531,2439,2,1,4,2,560,Y,Residential_Low_Density,nb_08,good,average
211000,2007,1996,15295,860,1992,2,1,3,2,608,Y,Residential_Low_Density,nb_08,good,average
285000,2007,2002,11248,1626,1668,2,0,3,3,702,Y,Residential_Low_Density,nb_08,excellent,average
131500,2007,2003,4435,848,848,1,0,1,2,420,Y,Residential_Medium_Density,nb_08,average,average
219500,2007,2003,8200,847,1928,2,1,4,2,434,Y,Residential_Low_Density,nb_08,good,average
179600,2007,2004,8500,1422,1422,2,0,3,2,626,Y,Residential_Low_Density,nb_08,good,average
173500,2007,2005,8769,1169,1190,2,0,2,2,578,Y,Residential_Low_Density,nb_08,good,average
168675,2007,2006,8333,738,1491,2,1,3,2,484,Y,Residential_Low_Density,nb_08,good,average
167000,2007,2005,9045,768,1536,2,1,3,2,400,Y,Residential_Low_Density,nb_08,average,average
140000,2007,1965,9170,1214,1214,1,0,2,2,461,Y,Residential_Low_Density,nb_01,average,good
94750,2007,1965,10921,960,960,1,0,3,1,432,Y,Residential_Low_Density,nb_01,average,average
122000,2007,1925,16287,901,1351,1,0,3,2,576,Y,Residential_Low_Density,nb_01,average,average
110000,2007,1960,8240,1179,1179,1,0,2,2,622,Y,Residential_Low_Density,nb_01,average,average
133500,2007,1976,6285,960,1044,1,0,3,2,528,Y,Residential_Low_Density,nb_01,average,average
148000,2007,1976,7917,1143,1113,1,1,3,1,504,Y,Residential_Low_Density,nb_01,average,good
141000,2007,1979,9555,0,2233,2,1,5,2,579,Y,Residential_Low_Density,nb_01,average,average
157000,2007,2005,7024,1090,1090,1,1,2,2,450,Y,Residential_Low_Density,nb_01,average,average
171500,2007,2005,7023,734,1408,2,1,3,2,489,Y,Residential_Low_Density,nb_01,average,average
140000,2007,2005,3675,547,1072,1,0,2,2,525,Y,Residential_Medium_Density,nb_01,average,average
131750,2007,1959,6400,960,960,1,0,2,1,392,Y,Residential_Low_Density,nb_01,average,good
61500,2007,1955,6882,0,1152,2,0,2,0,0,N,Residential_Low_Density,nb_01,average,fair
111000,2007,1954,10215,864,948,1,0,3,1,248,Y,Residential_Low_Density,nb_01,average,average
108500,2007,1920,10042,660,865,1,0,2,1,216,Y,Residential_Low_Density,nb_01,average,good
112000,2007,1910,11767,560,1346,1,1,2,1,384,N,Residential_Low_Density,nb_01,average,good
125000,2007,1955,8172,768,768,1,0,2,1,355,Y,Residential_Low_Density,nb_01,average,average
119000,2007,1954,8190,948,948,1,0,3,1,280,Y,Residential_Low_Density,nb_01,average,average
165000,2007,1923,10592,602,1502,1,1,3,1,180,Y,Residential_Low_Density,nb_05,average,good
96500,2007,1926,10594,768,789,1,0,2,1,200,N,Residential_Low_Density,nb_05,average,average
136500,2007,1926,7223,1290,1422,1,0,3,1,352,Y,Residential_Low_Density,nb_05,average,average
175000,2007,1937,7200,731,1768,1,1,3,1,240,Y,Residential_Low_Density,nb_11,average,good
148500,2007,1930,4000,531,1098,1,0,2,1,216,Y,Residential_Low_Density,nb_05,good,good
141500,2007,1921,6720,585,1436,1,0,3,1,228,N,Residential_Low_Density,nb_05,average,good
189950,2007,1918,7642,912,1426,1,1,3,1,216,Y,Residential_Low_Density,nb_05,good,good
135000,2007,1926,7155,686,1461,1,0,3,1,225,Y,Residential_Low_Density,nb_05,average,good
145000,2007,1949,6270,1001,2002,2,0,4,3,871,N,Residential_High_Density,nb_05,average,average
153500,2007,1951,13108,0,1226,1,1,2,2,400,Y,Residential_Low_Density,nb_05,average,average
239000,2007,1918,22420,1370,2624,2,1,4,3,864,N,Residential_Low_Density,nb_05,average,average
315000,2007,1932,10570,853,2727,2,1,3,2,440,Y,Residential_Low_Density,nb_05,good,good
257500,2007,1957,14442,1477,1839,2,0,3,2,416,Y,Residential_Low_Density,nb_05,average,good
219500,2007,1940,13125,800,1740,1,1,3,1,240,Y,Residential_Low_Density,nb_05,good,average
201000,2007,1960,25485,1560,1560,1,1,3,2,580,Y,Residential_Low_Density,nb_05,average,average
215000,2007,1968,21579,1488,1488,2,0,3,2,552,Y,Residential_Low_Density,nb_05,average,average
198000,2007,1971,20693,1696,1696,2,0,3,2,625,Y,Residential_Low_Density,nb_05,good,average
141000,2007,1940,7000,720,1215,1,0,3,2,720,Y,Residential_Medium_Density,nb_06,average,good
87000,2007,1941,5000,720,803,1,0,2,2,360,N,Residential_Medium_Density,nb_06,average,average
129850,2007,1925,7288,936,1601,2,0,3,0,0,Y,Residential_Medium_Density,nb_06,average,good
100000,2007,1939,6060,732,1123,1,0,3,1,264,Y,Residential_Medium_Density,nb_06,average,average
75200,2007,1922,3672,816,816,1,0,2,1,100,Y,Residential_Medium_Density,nb_06,average,good
118400,2007,1920,8263,1012,1012,1,0,2,1,308,Y,Residential_Medium_Density,nb_06,average,average
152000,2007,1950,13710,910,1558,1,1,4,1,282,Y,Residential_Medium_Density,nb_06,average,average
68104,2007,1939,11067,0,845,1,0,1,1,256,Y,Residential_Medium_Density,nb_06,poor,average
215000,2007,2002,10000,1441,1392,2,0,3,3,650,Y,Residential_Low_Density,nb_20,average,average
245000,2007,2002,12864,1409,1409,1,1,1,2,576,Y,Residential_Low_Density,nb_20,good,average
210000,2007,1991,9928,1454,1478,2,0,3,2,506,Y,Residential_Low_Density,nb_20,good,average
257000,2007,1958,19958,585,2279,2,1,4,2,461,Y,Residential_Low_Density,nb_21,average,good
174000,2007,1985,10331,1265,1240,2,0,3,2,528,Y,Residential_Low_Density,nb_21,good,good
204000,2007,1996,9303,872,1756,2,1,3,2,422,Y,Residential_Low_Density,nb_21,average,average
180500,2007,2001,6718,1267,1312,2,0,2,2,471,Y,Residential_Low_Density,nb_21,good,average
187500,2007,2003,9590,868,1146,2,0,3,2,438,Y,Residential_Low_Density,nb_21,good,average
282000,2007,2002,11305,1922,1922,2,0,2,3,692,Y,Residential_Low_Density,nb_21,good,average
178000,2007,1996,7777,1491,1491,2,0,3,2,571,Y,Residential_Low_Density,nb_21,average,average
270000,2007,2002,14536,1616,1629,2,0,3,3,808,Y,Residential_Low_Density,nb_21,good,average
279900,2007,2003,11800,1122,2486,3,1,5,2,452,Y,Residential_Low_Density,nb_21,good,average
186700,2007,1963,35133,1572,1572,1,1,3,3,995,Y,Residential_Low_Density,nb_21,average,average
281213,2007,2005,12665,1094,2482,2,1,4,3,642,Y,Residential_Low_Density,nb_21,good,average
130000,2007,1953,43500,0,2034,1,0,2,4,1041,Y,Residential_Low_Density,nb_20,fair,average
140000,2007,1996,6710,920,936,0,1,0,2,460,Y,Residential_Medium_Density,nb_20,average,average
132250,2007,1963,25286,1064,1040,1,0,3,2,648,Y,Residential_Low_Density,nb_20,average,average
143000,2007,1967,25000,1632,1632,2,0,4,2,576,Y,Residential_Low_Density,nb_20,average,average
129900,2007,1976,4224,1040,1060,1,0,3,2,572,Y,Residential_Medium_Density,nb_02,average,good
106500,2007,1970,1533,530,992,1,0,2,1,297,Y,Residential_Medium_Density,nb_02,average,average
75000,2007,1970,2001,546,1092,1,1,3,1,286,Y,Residential_Medium_Density,nb_02,average,average
75190,2007,1976,1890,546,1092,1,1,3,1,286,Y,Residential_Medium_Density,nb_02,average,fair
146800,2007,1976,11333,1029,1062,1,0,3,2,539,Y,Residential_Low_Density,nb_20,average,average
153500,2007,1977,9129,923,1008,1,0,1,2,678,Y,Residential_Low_Density,nb_20,average,average
196000,2007,1977,33983,1160,1676,1,1,3,2,672,Y,Residential_Low_Density,nb_20,average,average
157000,2007,1977,8286,716,1432,1,1,3,2,531,Y,Residential_Low_Density,nb_20,average,good
129500,2007,1970,7244,768,768,1,0,2,2,624,Y,Residential_Low_Density,nb_20,average,good
129500,2007,1982,7599,845,845,1,0,2,2,360,Y,Residential_Low_Density,nb_20,average,average
124500,2007,1982,8314,816,816,1,0,2,1,264,Y,Residential_Low_Density,nb_20,average,good
139000,2007,1983,11625,816,816,1,0,2,1,264,Y,Residential_Low_Density,nb_20,average,good
124500,2007,1984,10447,864,887,1,0,3,1,288,Y,Residential_Low_Density,nb_20,average,average
149900,2006,1954,11027,1178,1293,2,0,2,2,452,Y,Residential_Low_Density,nb_07,average,average
157500,2006,1956,10533,1008,1024,1,0,2,1,313,Y,Residential_Low_Density,nb_07,average,average
169000,2006,1957,11765,1617,1797,1,1,3,3,963,Y,Residential_Low_Density,nb_07,average,average
183500,2006,1997,8238,813,1525,2,1,3,2,400,Y,Residential_Low_Density,nb_22,average,average
222000,2006,1997,13006,964,2236,2,1,4,2,642,Y,Residential_Low_Density,nb_22,good,average
170000,2006,1995,13041,781,1671,2,1,3,2,423,Y,Residential_Low_Density,nb_22,average,average
202000,2006,1996,9783,821,1776,2,1,3,2,443,Y,Residential_Low_Density,nb_22,average,average
239900,2006,2005,10463,893,1801,2,1,3,3,800,Y,Residential_Low_Density,nb_22,good,average
270000,2006,1994,13108,2062,2687,2,1,4,2,618,Y,Residential_Low_Density,nb_10,good,average
183500,2006,1993,8076,1160,1169,2,0,3,2,402,Y,Residential_Low_Density,nb_22,average,average
176500,2006,1998,9084,935,1632,2,1,3,2,462,Y,Residential_Low_Density,nb_22,good,average
130000,2006,1987,3701,1191,1204,2,0,2,2,461,Y,Residential_Low_Density,nb_10,good,average
239000,2006,1987,5306,1064,1767,2,0,2,2,504,Y,Residential_Low_Density,nb_10,good,good
169000,2006,1948,14762,0,2320,2,0,2,2,672,Y,Residential_Low_Density,nb_22,average,average
145000,2006,1955,34650,1056,1056,1,0,3,2,572,N,Residential_Low_Density,nb_22,average,average
318000,2006,2005,8147,1714,1714,2,0,2,2,517,Y,Residential_Low_Density,nb_10,excellent,average
470000,2006,2005,18261,1910,2000,2,1,3,3,722,Y,Residential_Low_Density,nb_10,excellent,average
229000,2006,1988,13837,1204,2183,2,1,4,3,786,Y,Residential_Low_Density,nb_04,good,average
235000,2006,1977,16659,795,2263,2,1,3,2,539,Y,Residential_Low_Density,nb_04,good,good
190000,2006,1976,18800,796,1574,2,1,3,2,566,Y,Residential_Low_Density,nb_04,average,average
241500,2006,1988,10400,1845,1872,2,0,3,2,604,Y,Residential_Low_Density,nb_04,good,average
188900,2006,1978,10530,945,1857,2,1,4,2,482,Y,Residential_Low_Density,nb_04,good,average
207500,2006,1980,10240,1686,1686,2,0,3,2,612,Y,Residential_Low_Density,nb_04,average,average
250000,2006,1978,16692,1392,2784,3,1,5,2,564,Y,Residential_Low_Density,nb_04,good,average
179900,2006,1975,11475,713,1552,2,1,3,2,434,Y,Residential_Low_Density,nb_04,average,average
184500,2006,1975,10530,675,1875,3,0,3,2,485,Y,Residential_Low_Density,nb_04,average,average
162900,2006,1976,10140,832,1664,2,1,4,2,528,Y,Residential_Low_Density,nb_04,good,average
155000,2006,1974,10000,1103,1103,2,0,3,2,462,Y,Residential_Low_Density,nb_04,average,average
97500,2006,1971,7200,864,874,1,0,3,2,576,Y,Residential_Low_Density,nb_07,average,average
105500,2006,1973,2760,525,1092,1,1,3,2,440,Y,Residential_Medium_Density,nb_09,average,average
125500,2006,1973,2160,765,1365,1,1,3,2,440,Y,Residential_Medium_Density,nb_09,average,average
83000,2006,1973,1953,483,987,1,1,2,1,264,Y,Residential_Medium_Density,nb_09,average,average
116000,2006,1972,1890,494,1030,1,1,3,1,264,Y,Residential_Medium_Density,nb_09,average,good
118000,2006,1972,1680,672,1218,1,1,3,1,264,Y,Residential_Medium_Density,nb_09,average,good
89000,2006,1972,1680,483,948,1,1,2,1,264,Y,Residential_Medium_Density,nb_09,average,average
108000,2006,1972,1680,525,1092,1,1,3,1,264,Y,Residential_Medium_Density,nb_09,average,average
146300,2006,1975,4043,1069,1069,2,0,2,2,440,Y,Residential_Low_Density,nb_18,average,average
145000,2006,1967,7514,943,1387,1,0,3,1,300,Y,Residential_Low_Density,nb_07,average,good
123000,2006,1967,7838,864,900,1,0,3,1,288,Y,Residential_Low_Density,nb_07,average,average
137500,2006,1976,2280,1055,1055,2,0,2,1,319,Y,Residential_Low_Density,nb_18,good,good
144000,2006,1976,2179,855,1456,2,1,3,2,460,Y,Residential_Low_Density,nb_18,average,average
315000,2006,2004,16737,1980,1980,2,0,3,3,770,Y,Residential_Low_Density,nb_03,excellent,average
252000,2006,2004,16163,1618,1618,2,0,2,3,880,Y,Residential_Low_Density,nb_03,good,average
415000,2006,2005,14780,1868,1868,2,0,2,3,1085,Y,Residential_Low_Density,nb_03,excellent,average
309000,2006,2004,13418,1117,2452,3,1,4,3,691,Y,Residential_Low_Density,nb_03,good,average
275500,2006,2005,10240,1030,2098,2,1,3,3,878,Y,Residential_Low_Density,nb_03,good,average
360000,2006,2003,12378,1896,1944,2,0,3,3,708,Y,Residential_Low_Density,nb_03,excellent,average
275000,2006,2005,10927,1058,1904,2,1,3,2,736,Y,Residential_Low_Density,nb_03,good,average
279000,2006,2004,13215,1420,1914,2,1,3,3,746,Y,Residential_Low_Density,nb_03,good,average
185850,2006,2005,7052,1364,1364,2,0,2,2,484,Y,Residential_Low_Density,nb_03,good,average
282500,2006,2005,5911,1560,1565,2,0,2,2,556,Y,Residential_Low_Density,nb_03,excellent,average
171750,2006,2003,3136,1405,1405,2,0,2,2,478,Y,Residential_Low_Density,nb_03,good,average
234000,2006,2003,3196,1374,1557,2,0,2,2,420,Y,Residential_Low_Density,nb_14,good,average
215000,2006,2003,3196,1273,1456,2,0,2,2,400,Y,Residential_Low_Density,nb_14,good,average
178740,2006,2004,3072,1375,1414,2,0,2,2,398,Y,Residential_Medium_Density,nb_14,good,average
225000,2006,2004,3072,1365,1548,2,0,2,2,388,Y,Residential_Medium_Density,nb_14,good,average
192140,2006,2005,21930,732,1838,2,1,4,2,372,Y,Residential_Low_Density,nb_22,average,average
183200,2006,2002,7861,783,1509,2,1,3,2,393,Y,Residential_Low_Density,nb_22,average,average
230500,2006,2000,11194,1406,1936,2,1,3,2,504,Y,Residential_Low_Density,nb_22,good,average
180000,2006,2003,7875,783,1509,2,1,3,2,393,Y,Residential_Low_Density,nb_22,good,average
172400,2006,2000,8121,953,1664,2,1,3,2,460,Y,Residential_Low_Density,nb_22,average,average
215000,2006,2000,8658,982,1889,2,1,3,2,431,Y,Residential_Low_Density,nb_22,average,average
199900,2006,1998,11214,930,1886,2,1,4,2,431,Y,Residential_Low_Density,nb_22,good,average
173000,2006,2000,10852,959,1671,2,1,3,2,472,Y,Residential_Low_Density,nb_22,average,average
230000,2006,1999,8738,975,2291,2,1,4,2,429,Y,Residential_Low_Density,nb_22,good,average
348000,2006,1997,9452,1396,2392,2,1,3,3,870,Y,Residential_Low_Density,nb_19,good,average
286000,2006,1998,9660,1044,1976,2,1,3,3,885,Y,Residential_Low_Density,nb_19,good,average
300000,2006,2000,9545,1160,2234,2,1,3,3,768,Y,Residential_Low_Density,nb_19,good,average
625000,2006,1995,35760,1930,3627,3,1,4,3,807,Y,Residential_Low_Density,nb_19,excellent,average
405000,2006,2000,9233,1540,2855,2,1,4,3,774,Y,Residential_Low_Density,nb_19,excellent,average
280000,2006,1998,12011,1086,1924,2,1,3,2,592,Y,Residential_Low_Density,nb_19,good,average
350000,2006,1995,10019,1342,2726,2,1,4,3,725,Y,Residential_Low_Density,nb_19,good,average
584500,2006,1993,17242,1733,3500,3,1,4,3,959,Y,Residential_Low_Density,nb_19,excellent,average
321000,2006,1994,10236,1290,2494,2,1,4,3,803,Y,Residential_Low_Density,nb_19,good,average
290000,2006,1994,10120,1165,2526,2,1,4,3,844,Y,Residential_Low_Density,nb_19,good,average
315000,2006,1993,12585,1286,2799,2,1,3,3,704,Y,Residential_Low_Density,nb_19,good,average
187000,2006,1997,8304,941,1837,2,1,3,2,688,Y,Residential_Low_Density,nb_24,average,average
175900,2006,1992,7153,761,1603,2,1,3,2,484,Y,Residential_Low_Density,nb_24,average,average
172000,2006,1990,7175,1398,1398,2,0,2,2,542,Y,Residential_Low_Density,nb_24,average,average
151000,2006,1991,7175,1217,1217,2,0,2,2,484,Y,Residential_Low_Density,nb_24,average,average
150000,2006,1994,9019,636,1320,2,1,3,2,472,Y,Residential_Low_Density,nb_24,average,average
107000,2006,1966,8900,1056,1056,1,0,2,1,384,Y,Residential_High_Density,nb_24,average,average
129500,2006,1962,9100,988,988,1,0,3,2,624,Y,Residential_Low_Density,nb_17,average,average
151000,2006,1977,8471,506,1212,1,0,3,2,492,Y,Residential_Low_Density,nb_17,average,good
126000,2006,1965,9308,984,984,1,0,3,1,310,Y,Residential_Low_Density,nb_17,average,average
133500,2006,1963,8638,925,925,1,0,2,2,484,Y,Residential_Low_Density,nb_17,average,average
120875,2006,1965,13052,1024,1024,1,1,3,1,308,Y,Residential_Low_Density,nb_17,average,average
129200,2006,1967,8789,912,941,1,0,3,1,288,Y,Residential_Low_Density,nb_17,average,average
260000,2006,1974,14330,1748,2646,2,0,3,2,550,Y,Residential_Low_Density,nb_15,good,average
260000,2006,1991,16059,1288,2417,2,1,4,2,462,Y,Residential_Low_Density,nb_19,good,average
334000,2006,1992,11025,1334,2826,2,1,3,3,888,Y,Residential_Low_Density,nb_19,good,average
262000,2006,1994,12461,1624,1624,2,0,2,3,757,Y,Residential_Low_Density,nb_19,good,average
270000,2006,1995,9549,1494,1494,1,1,2,2,481,Y,Residential_Low_Density,nb_15,good,average
165000,2006,1977,11250,1208,1208,1,1,3,2,546,Y,Residential_Low_Density,nb_15,average,average
385000,2006,1981,50271,1842,1842,0,1,0,3,894,Y,Residential_Low_Density,nb_15,excellent,average
146500,2006,1972,13110,1153,1193,2,0,2,2,501,Y,Residential_Low_Density,nb_04,average,average
170000,2006,1968,10192,570,1920,3,0,4,2,487,Y,Residential_Low_Density,nb_04,good,average
262500,2006,1968,20781,1568,2156,2,0,3,2,508,Y,Residential_Low_Density,nb_04,good,good
179900,2006,1968,11700,708,1416,2,1,3,2,776,Y,Residential_Low_Density,nb_04,average,average
250000,2006,1968,11029,1054,2654,2,1,4,2,619,Y,Residential_Low_Density,nb_04,average,good
165150,2006,1972,10400,732,1790,1,2,4,2,484,Y,Residential_Low_Density,nb_04,average,average
140000,2006,1969,9600,1164,1164,1,1,3,2,528,Y,Residential_Low_Density,nb_04,good,average
135500,2006,1967,9750,980,980,2,0,3,1,384,Y,Residential_Low_Density,nb_07,average,average
155000,2006,1968,8640,900,1770,1,1,4,2,530,Y,Residential_Low_Density,nb_07,average,average
138500,2006,1968,8400,1052,1052,1,1,3,1,288,Y,Residential_Low_Density,nb_07,average,average
140000,2006,1968,8400,833,898,1,0,3,1,326,Y,Residential_Low_Density,nb_07,average,average
124400,2006,1966,9759,1051,1051,1,0,3,1,264,Y,Residential_Low_Density,nb_07,average,average
158000,2006,1967,9600,1141,1141,1,0,3,1,568,Y,Residential_Low_Density,nb_07,average,good
146000,2006,1965,9230,864,1200,1,1,1,2,884,Y,Residential_Low_Density,nb_07,average,good
190000,2006,1971,14803,825,1993,2,1,4,2,495,Y,Residential_Low_Density,nb_04,average,average
136500,2006,1961,10659,1050,1050,1,0,3,1,368,Y,Residential_Low_Density,nb_07,average,average
129900,2006,1958,9100,864,864,1,0,3,2,624,Y,Residential_Low_Density,nb_07,average,average
167000,2006,1964,10368,1008,1488,1,1,3,2,430,Y,Residential_Low_Density,nb_07,average,average
140000,2006,1958,10382,588,1095,1,0,2,1,264,Y,Residential_Low_Density,nb_07,average,average
151500,2006,1960,10800,1248,1248,1,0,3,1,286,Y,Residential_Low_Density,nb_07,average,good
137000,2006,1954,11425,1008,1008,1,0,2,1,275,Y,Residential_Low_Density,nb_07,average,average
137000,2006,1947,9724,938,1043,1,0,2,1,273,Y,Residential_Low_Density,nb_07,average,good
85500,2006,1923,5900,440,869,1,0,2,0,0,Y,Residential_Low_Density,nb_23,average,good
79900,2006,1926,5825,600,747,1,0,1,2,528,Y,Residential_Low_Density,nb_23,average,average
127000,2006,1908,7438,504,1252,1,0,3,2,576,Y,Residential_Low_Density,nb_23,average,good
135000,2006,1951,9600,1056,1216,1,0,3,1,280,Y,Residential_Low_Density,nb_07,average,average
137900,2006,1951,10680,2136,2136,2,0,4,2,528,N,Residential_Low_Density,nb_07,average,fair
133000,2006,1941,9490,806,1578,1,0,3,1,240,Y,Residential_Low_Density,nb_07,average,good
137000,2006,1949,9462,704,1728,1,1,3,1,234,Y,Residential_Low_Density,nb_07,average,average
119000,2006,1967,8917,1584,1584,2,0,4,2,506,Y,Residential_Low_Density,nb_07,average,average
226000,2006,1966,14200,924,2157,2,1,4,2,487,Y,Residential_Low_Density,nb_07,good,average
145250,2006,1960,11600,1383,1383,1,1,3,1,292,Y,Residential_Low_Density,nb_07,average,average
148000,2006,1956,10000,1058,1370,1,0,3,1,300,Y,Residential_Low_Density,nb_07,average,average
141000,2006,1957,14850,1092,1092,1,0,2,1,299,Y,Residential_Low_Density,nb_07,average,average
134450,2006,1957,10011,1070,1236,1,0,2,1,447,Y,Residential_Low_Density,nb_07,average,average
